City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Kyren,RU,2022-01-29 12:17:41,51.6828,102.1408,-2.54,93,21,1.95
277,Olafsvik,IS,2022-01-29 12:17:42,64.8945,-23.7142,31.96,66,30,15.37
278,Anloga,GH,2022-01-29 12:17:42,5.7947,0.8973,84.76,56,22,8.28
279,Puro,PH,2022-01-29 12:17:43,12.4841,123.3827,79.21,84,92,5.61
280,Vostok,RU,2022-01-29 12:18:43,46.4856,135.8833,-12.75,99,100,3.04
281,Faanui,PF,2022-01-29 12:18:44,-16.4833,-151.75,80.2,75,4,12.71
282,Rio Grande,BR,2022-01-29 12:18:44,-32.035,-52.0986,75.94,53,2,9.93
283,Uzunovo,RU,2022-01-29 12:18:45,54.5386,38.6173,30.38,95,99,4.61
284,Sherbakul,RU,2022-01-29 12:18:45,54.6316,72.3963,2.88,89,100,7.61
285,Nador,MA,2022-01-29 12:18:46,35.174,-2.9287,64.47,63,0,10.36
286,Teknaf,BD,2022-01-29 12:18:46,20.8624,92.3058,65.48,52,0,13.27
287,Talnakh,RU,2022-01-29 12:18:46,69.4865,88.3972,-2.79,97,100,9.48
288,Kunming,CN,2022-01-29 12:16:52,25.0389,102.7183,44.53,42,0,6.71
289,Nabire,ID,2022-01-29 12:18:47,-3.3667,135.4833,76.75,89,95,0.58
290,Paamiut,GL,2022-01-29 12:18:48,61.994,-49.6678,18.18,64,100,19.75
291,Bhatkal,IN,2022-01-29 12:18:48,13.9667,74.5667,82.4,61,21,6.89
292,Opuwo,NA,2022-01-29 12:18:49,-18.0607,13.84,93.4,14,44,9.91
293,Cabedelo,BR,2022-01-29 12:18:49,-6.9811,-34.8339,75.87,71,94,9.22
294,Jaisinghnagar,IN,2022-01-29 12:18:50,23.7,81.3833,65.5,29,0,5.32
295,Alta Floresta,BR,2022-01-29 12:18:50,-9.8756,-56.0861,72.1,97,100,4.0
296,Tijuana,MX,2022-01-29 12:18:50,32.5333,-117.0167,61.14,15,0,9.22
297,Russell,US,2022-01-29 12:15:37,32.3502,-85.1999,28.11,57,0,10.36
298,Meulaboh,ID,2022-01-29 12:18:51,4.1363,96.1285,80.04,84,78,5.84
299,Gushikawa,JP,2022-01-29 12:18:52,26.3544,127.8686,62.19,94,100,10.36
300,Dondaicha,IN,2022-01-29 12:18:52,21.3333,74.5667,82.33,15,3,4.05
301,Seguin,US,2022-01-29 12:18:53,29.5688,-97.9647,39.72,69,0,5.75
302,Bukama,CD,2022-01-29 12:18:53,-9.2,25.85,80.1,83,70,4.65
303,Corinto,GR,2022-01-29 12:18:53,37.9407,22.9573,49.62,88,100,6.69
304,Namibe,AO,2022-01-29 12:18:54,-15.1961,12.1522,76.64,68,95,12.35
305,Nanortalik,GL,2022-01-29 12:18:54,60.1432,-45.2371,24.93,97,100,5.5
306,High Level,CA,2022-01-29 12:18:55,58.5169,-117.136,10.51,85,100,4.61
307,Kysyl-Syr,RU,2022-01-29 12:18:55,63.8986,122.7617,-6.52,98,100,6.26
308,Nhamunda,BR,2022-01-29 12:18:56,-2.1861,-56.7131,74.52,97,100,3.04
309,Soliera,IT,2022-01-29 12:18:56,44.738,10.9263,50.95,60,6,3.6
310,Belmonte,BR,2022-01-29 12:18:56,-15.8631,-38.8828,84.7,73,20,7.85
311,Luderitz,NA,2022-01-29 12:18:57,-26.6481,15.1594,76.69,61,0,21.52
312,Thunder Bay,CA,2022-01-29 12:15:38,48.4001,-89.3168,-7.44,78,40,4.61
313,Kavaratti,IN,2022-01-29 12:18:57,10.5669,72.642,80.96,69,6,3.56
314,Campbell River,CA,2022-01-29 12:18:58,50.0163,-125.2446,35.13,92,100,2.1
315,Coquimbo,CL,2022-01-29 12:16:38,-29.9533,-71.3436,63.61,83,10,3.33
316,Vila Velha,BR,2022-01-29 12:18:59,-20.3297,-40.2925,84.15,75,0,8.01
317,Bilma,NE,2022-01-29 12:18:59,18.6853,12.9164,70.65,13,0,10.0
318,Ilhabela,BR,2022-01-29 12:19:00,-23.7781,-45.3581,74.57,91,100,6.87
319,Gombong,ID,2022-01-29 12:20:00,-7.6072,109.5142,81.1,89,100,1.1
320,Lasa,IT,2022-01-29 12:20:01,46.6166,10.7002,50.88,69,37,7.78
321,Grand Gaube,MU,2022-01-29 12:20:01,-20.0064,57.6608,87.39,66,8,8.99
322,Amalapuram,IN,2022-01-29 12:20:02,16.5833,82.0167,86.38,62,5,6.98
323,Watertown,US,2022-01-29 12:16:13,42.3709,-71.1828,28.29,89,100,8.99
324,Puerto Leguizamo,CO,2022-01-29 12:20:02,-0.1934,-74.7819,69.75,73,100,2.37
325,Kungurtug,RU,2022-01-29 12:20:03,50.5994,97.5228,-16.73,100,25,1.66
326,Huarmey,PE,2022-01-29 12:20:03,-10.0681,-78.1522,69.93,85,100,6.58
327,Torbay,CA,2022-01-29 12:20:03,47.6666,-52.7314,32.4,89,75,19.57
328,Salym,RU,2022-01-29 12:20:04,60.0625,71.4789,0.27,99,96,3.83
329,Kepno,PL,2022-01-29 12:20:04,51.2784,17.9891,34.36,95,100,16.44
330,Pangnirtung,CA,2022-01-29 12:20:05,66.1451,-65.7125,-20.54,99,100,2.77
331,Nome,US,2022-01-29 12:18:24,64.5011,-165.4064,-8.84,70,0,3.44
332,Palmer,US,2022-01-29 12:20:05,42.1584,-72.3287,22.48,78,100,5.01
333,Katangli,RU,2022-01-29 12:20:06,51.7102,143.2326,-22.14,100,38,4.85
334,Arlit,NE,2022-01-29 12:20:06,18.7369,7.3853,78.98,8,1,3.58
335,Berdigestyakh,RU,2022-01-29 12:20:07,62.0989,126.6992,-22.13,100,100,3.11
336,Yumen,CN,2022-01-29 12:20:07,40.2833,97.2,23.67,38,3,10.89
337,Orasac,BA,2022-01-29 12:20:08,44.6289,16.0711,40.1,70,63,1.92
338,Hirara,JP,2022-01-29 12:20:08,24.8,125.2833,68.29,80,100,28.14
339,Riohacha,CO,2022-01-29 12:20:09,11.5444,-72.9072,73.2,84,96,6.17
340,Prince Rupert,CA,2022-01-29 12:15:17,54.3161,-130.3201,42.89,87,100,17.27
341,Fortuna,US,2022-01-29 12:20:09,40.5982,-124.1573,41.09,81,0,10.36
342,Iesolo,IT,2022-01-29 12:20:10,45.5331,12.6448,51.37,48,37,0.67
343,North Las Vegas,US,2022-01-29 12:20:10,36.1989,-115.1175,48.2,22,0,6.91
344,Eenhana,NA,2022-01-29 12:20:10,-17.4667,16.3333,87.55,25,99,9.04
345,Hailakandi,IN,2022-01-29 12:20:11,24.6833,92.5667,61.77,47,0,4.0
346,Kavieng,PG,2022-01-29 12:20:11,-2.5744,150.7967,82.11,73,100,3.47
347,Mount Gambier,AU,2022-01-29 12:20:12,-37.8333,140.7667,59.67,84,4,9.51
348,Atherton,GB,2022-01-29 12:20:12,53.5237,-2.4935,53.89,69,77,11.99
349,Armidale,AU,2022-01-29 12:20:12,-30.5167,151.65,62.82,96,35,7.56
350,Altay,CN,2022-01-29 12:20:13,47.8667,88.1167,2.61,57,11,7.9
351,Moa,CU,2022-01-29 12:20:13,20.6569,-74.9403,72.37,85,5,9.19
352,Westport,US,2022-01-29 12:18:23,41.1415,-73.3579,27.18,92,100,7.0
353,Guasdualito,VE,2022-01-29 12:20:14,7.2424,-70.7324,68.0,94,93,3.44
354,Gazanjyk,TM,2022-01-29 12:20:14,39.2446,55.5154,46.81,56,7,11.86
355,Kargasok,RU,2022-01-29 12:20:15,59.0556,80.8572,-2.4,100,78,4.45
356,Kigorobya,UG,2022-01-29 12:20:15,1.6162,31.3089,86.29,27,67,7.87
357,Leningradskiy,RU,2022-01-29 12:20:15,69.3833,178.4167,-2.22,85,95,6.06
358,Zhezkazgan,KZ,2022-01-29 12:20:16,47.8043,67.7144,26.58,93,100,11.18
359,Okha,RU,2022-01-29 12:20:16,53.5739,142.9478,-15.86,95,11,10.31
360,Nichinan,JP,2022-01-29 12:20:17,31.6,131.3667,47.88,65,51,4.07
361,Calabar,NG,2022-01-29 12:20:17,4.9517,8.322,96.24,30,71,5.86
362,Chenzhou,CN,2022-01-29 12:20:18,25.8,113.0333,34.99,98,100,3.71
363,Pangody,RU,2022-01-29 12:20:18,65.85,74.4859,-7.19,96,98,8.32
364,Sicamous,CA,2022-01-29 12:21:18,50.8331,-118.9856,25.77,94,100,3.06
365,Itarema,BR,2022-01-29 12:21:19,-2.9248,-39.9167,78.78,73,98,4.72
366,Derzhavinsk,KZ,2022-01-29 12:21:19,51.1,66.3167,9.84,92,98,6.08
367,Balabac,PH,2022-01-29 12:21:20,7.9868,117.0645,80.83,79,53,3.89
368,Aras,ES,2022-01-29 12:21:20,42.5617,-2.356,48.06,50,0,12.66
369,Port Hawkesbury,CA,2022-01-29 12:21:20,45.6169,-61.3485,31.91,98,100,9.22
370,Joshimath,IN,2022-01-29 12:21:21,30.5667,79.5667,44.26,61,11,2.26
371,Vanimo,PG,2022-01-29 12:21:21,-2.6741,141.3028,78.69,83,99,5.73
372,Caravelas,BR,2022-01-29 12:20:06,-17.7125,-39.2481,83.97,67,71,6.69
373,Dekernes,EG,2022-01-29 12:21:22,31.0876,31.595,59.72,61,14,11.14
374,Marienburg,PL,2022-01-29 12:21:22,54.0359,19.0266,36.84,95,95,18.7
375,College,US,2022-01-29 12:21:23,64.8569,-147.8028,-7.94,70,40,4.61
376,Kensington,AU,2022-01-29 12:21:23,-33.9167,151.2167,77.52,85,75,1.99
377,Berasia,IN,2022-01-29 12:21:24,23.6333,77.4333,72.05,28,0,3.89
378,Tezpur,IN,2022-01-29 12:21:24,26.6333,92.8,63.45,46,0,2.08
379,Poum,NC,2022-01-29 12:21:24,-20.2333,164.0167,82.04,77,92,3.91
380,Yenagoa,NG,2022-01-29 12:21:25,4.9247,6.2642,97.99,16,5,7.58
381,Havre,FR,2022-01-29 12:21:25,49.5833,0.3333,49.48,100,100,17.27
382,Okato,NZ,2022-01-29 12:21:26,-39.2,173.8833,59.92,86,2,3.6
383,Tura,IN,2022-01-29 12:21:26,25.5198,90.2201,56.19,53,1,2.53
384,Loreto,MX,2022-01-29 12:21:26,22.2667,-101.9667,40.95,88,34,4.97
385,Richards Bay,ZA,2022-01-29 12:21:27,-28.783,32.0377,81.84,63,57,12.97
386,Soderhamn,SE,2022-01-29 12:21:27,61.3037,17.0592,35.4,98,100,10.74
387,Lermontovka,RU,2022-01-29 12:21:28,47.1453,134.3383,-19.89,100,72,2.28
388,Otradnyy,RU,2022-01-29 12:21:28,53.376,51.3452,9.72,97,83,4.05
389,Kodinsk,RU,2022-01-29 12:21:28,58.6881,99.1844,-6.27,100,98,3.13
390,Novopokrovka,UA,2022-01-29 12:21:29,49.8425,36.5477,34.18,98,100,11.74
391,Lompoc,US,2022-01-29 12:20:42,34.6391,-120.4579,62.13,62,0,8.05
392,Mont-De-Marsan,FR,2022-01-29 12:21:29,44.0,-0.6667,52.79,100,100,4.61
393,Mananara,MG,2022-01-29 12:21:30,-16.1667,49.7667,83.3,67,100,5.57
394,Broome,US,2022-01-29 12:21:30,42.2506,-75.833,7.36,77,100,5.99
395,Tuatapere,NZ,2022-01-29 12:21:31,-46.1333,167.6833,61.83,76,100,5.46
396,Dongsheng,CN,2022-01-29 12:21:31,39.8161,109.9776,24.06,38,2,8.55
397,Eydhafushi,MV,2022-01-29 12:21:32,5.1033,73.0708,82.44,71,37,13.38
398,Bahia Blanca,AR,2022-01-29 12:21:32,-38.7196,-62.2724,77.86,38,33,18.45
399,Klimovo,RU,2022-01-29 12:21:32,52.3805,32.1923,27.73,93,98,15.46
400,Leh,IN,2022-01-29 12:21:33,34.1667,77.5833,3.97,85,27,1.95
401,Malakal,SS,2022-01-29 12:21:33,9.5334,31.6605,90.14,13,2,10.58
402,Kijang,KR,2022-01-29 12:21:34,35.2442,129.2139,35.33,22,78,5.55
403,Punta De Bombon,PE,2022-01-29 12:21:34,-17.1717,-71.7931,69.87,70,98,3.06
404,Srandakan,ID,2022-01-29 12:21:34,-7.9386,110.2506,79.12,85,92,1.95
405,Kyabram,AU,2022-01-29 12:21:35,-36.3167,145.05,67.87,70,37,12.88
406,Gaspe,CA,2022-01-29 12:21:35,48.8334,-64.4819,6.71,77,100,5.75
407,Carutapera,BR,2022-01-29 12:21:36,-1.195,-46.02,76.55,92,100,7.92
408,Champerico,GT,2022-01-29 12:22:36,14.3,-91.9167,76.03,80,1,3.71
409,Ongandjera,NA,2022-01-29 12:22:36,-17.8833,15.0667,91.85,22,60,6.93
410,Mandera,KE,2022-01-29 12:22:37,3.9366,41.867,98.01,14,46,13.58
411,Hurricane,US,2022-01-29 12:22:37,37.1753,-113.2899,39.6,29,88,4.61
412,Ojuelos De Jalisco,MX,2022-01-29 12:22:38,21.8667,-101.5833,42.64,86,89,6.96
413,Lamu,KE,2022-01-29 12:22:38,-2.2717,40.902,88.02,73,79,18.19
414,Saquarema,BR,2022-01-29 12:22:39,-22.92,-42.5103,78.94,83,100,4.85
415,Dukat,RU,2022-01-29 12:22:39,62.55,155.55,-1.95,98,97,4.72
416,Chippewa Falls,US,2022-01-29 12:22:40,44.9369,-91.3929,11.34,67,0,3.44
417,Furstenwalde,DE,2022-01-29 12:22:40,52.3667,14.0667,45.99,92,100,17.02
418,Iqaluit,CA,2022-01-29 12:22:40,63.7506,-68.5145,-22.27,74,100,5.01
419,Monrovia,LR,2022-01-29 12:22:41,6.3005,-10.7969,89.37,66,45,7.58
420,Foligno,IT,2022-01-29 12:22:41,42.944,12.7011,54.97,38,31,2.71
421,Yerbogachen,RU,2022-01-29 12:22:42,61.2767,108.0108,-19.26,100,45,3.22
422,Rundu,NA,2022-01-29 12:22:42,-17.9333,19.7667,76.35,72,100,6.62
423,Gornopravdinsk,RU,2022-01-29 12:22:42,60.05,69.9,2.71,98,97,3.29
424,Mayo,US,2022-01-29 12:22:43,38.8876,-76.5119,25.2,87,100,10.0
425,Eureka,US,2022-01-29 12:18:15,40.8021,-124.1637,41.36,86,44,5.82
426,Suntar,RU,2022-01-29 12:22:43,62.1444,117.6319,-12.12,96,18,5.32
427,Faya,SA,2022-01-29 12:22:44,18.3851,42.4509,62.71,56,17,13.82
428,Sangin,AF,2022-01-29 12:22:44,32.0728,64.8359,60.78,28,55,1.99
429,Bridlington,GB,2022-01-29 12:17:49,54.0831,-0.1919,57.38,62,93,28.7
430,Mackay,AU,2022-01-29 12:22:45,-21.15,149.2,76.68,72,37,15.77
431,Tecoanapa,MX,2022-01-29 12:22:45,16.5167,-98.75,75.99,71,51,3.62
432,Sao Jose Da Coroa Grande,BR,2022-01-29 12:22:45,-8.8978,-35.1478,82.22,70,100,11.12
433,Port Hedland,AU,2022-01-29 12:22:46,-20.3167,118.5667,82.45,69,5,16.11
434,Port Lincoln,AU,2022-01-29 12:22:46,-34.7333,135.8667,66.18,78,1,18.84
435,Ibra,OM,2022-01-29 12:22:46,22.6906,58.5334,82.33,22,4,8.32
436,Lagoa,PT,2022-01-29 12:22:47,39.05,-27.9833,58.5,69,5,8.3
437,Tignere,CM,2022-01-29 12:22:47,7.3667,12.65,85.01,13,79,8.14
438,Hofn,IS,2022-01-29 12:22:48,64.2539,-15.2082,28.99,56,48,15.99
439,Rabo De Peixe,PT,2022-01-29 12:22:48,37.8,-25.5833,62.11,95,20,6.91
440,Ormara,PK,2022-01-29 12:22:49,25.2088,64.6357,71.71,63,0,13.13
441,Panaba,MX,2022-01-29 12:22:49,21.2833,-88.2667,68.76,65,66,14.9
442,Fuerte Olimpo,PY,2022-01-29 12:22:50,-21.0415,-57.8738,79.47,66,84,2.75
443,Lahij,YE,2022-01-29 12:22:50,13.1667,44.5833,80.04,50,54,10.07
444,Ola,RU,2022-01-29 12:22:50,59.5833,151.2833,12.85,79,71,15.61
445,Puerto Madryn,AR,2022-01-29 12:20:52,-42.7692,-65.0385,75.11,49,25,10.92
446,Soure,BR,2022-01-29 12:22:51,-0.7167,-48.5233,75.97,91,100,9.84
447,Deputatskiy,RU,2022-01-29 12:22:52,69.3,139.9,-9.67,95,100,0.38
448,Half Moon Bay,US,2022-01-29 12:22:52,37.4636,-122.4286,54.63,79,0,0.0
449,Falmouth,GB,2022-01-29 12:22:52,50.1544,-5.0711,52.79,93,100,13.8
450,Zhangjiakou,CN,2022-01-29 12:22:53,40.81,114.8794,21.2,46,0,1.97
451,Flinders,AU,2022-01-29 12:22:53,-34.5833,150.8552,77.2,84,77,8.1
452,San Luis,AR,2022-01-29 12:23:54,-33.295,-66.3356,75.4,41,1,9.01
453,La Romana,DO,2022-01-29 12:23:54,18.4273,-68.9728,65.93,100,20,0.0
454,Akdepe,TM,2022-01-29 12:23:54,42.0551,59.3788,35.69,54,58,6.31
455,Muriti,TZ,2022-01-29 12:23:55,-1.9833,32.9167,77.65,54,79,7.09
456,Narrabri,AU,2022-01-29 12:23:55,-30.3167,149.7833,76.51,78,80,1.01
457,Aykhal,RU,2022-01-29 12:23:56,66.0,111.5,-19.89,100,30,5.28
458,Mtambile,TZ,2022-01-29 12:23:56,-5.3833,39.7,82.49,69,89,3.13
459,Laguna,US,2022-01-29 12:23:56,38.421,-121.4238,52.3,92,0,0.0
460,Gigmoto,PH,2022-01-29 12:23:57,13.7796,124.39,78.76,88,94,5.73
461,Umm Kaddadah,SD,2022-01-29 12:23:57,13.6017,26.6876,75.56,9,44,16.22
462,Sao Simao,BR,2022-01-29 12:23:58,-21.4792,-47.5508,70.25,91,100,3.78
463,Richmond,US,2022-01-29 12:23:58,37.5538,-77.4603,29.66,84,100,10.0
464,Talcahuano,CL,2022-01-29 12:23:58,-36.7167,-73.1167,58.42,89,6,1.48
465,Lincoln,US,2022-01-29 12:23:59,40.8,-96.667,25.18,75,0,1.99
466,Petropavlovsk-Kamchatskiy,RU,2022-01-29 12:23:59,53.0452,158.6483,21.79,100,100,4.47
467,Todos Santos,MX,2022-01-29 12:23:59,23.45,-110.2167,67.01,38,0,7.31
468,Pasni,PK,2022-01-29 12:24:00,25.2631,63.471,72.32,64,2,14.61
469,Ippy,CF,2022-01-29 12:24:00,6.2679,21.2247,95.7,11,100,6.44
470,Loandjili,CG,2022-01-29 12:24:01,-4.7561,11.8578,86.11,74,20,9.22
471,Camana,PE,2022-01-29 12:24:01,-16.6228,-72.7111,69.66,74,92,3.89
472,Taltal,CL,2022-01-29 12:24:02,-25.4,-70.4833,64.99,77,41,0.89
473,Lensk,RU,2022-01-29 12:24:02,60.7253,114.9278,-4.36,95,99,7.92
474,Simoes,BR,2022-01-29 12:24:03,-7.5989,-40.8178,70.81,89,100,2.55
475,Road Town,VG,2022-01-29 12:22:21,18.4167,-64.6167,77.04,73,20,5.75
476,Manggar,ID,2022-01-29 12:24:03,-2.8833,108.2667,80.82,75,96,6.73
477,Kapit,MY,2022-01-29 12:24:03,2.0167,112.9333,74.91,96,97,1.19
478,Pangai,TO,2022-01-29 12:24:04,-19.8,-174.35,82.53,77,38,14.36
479,Staraya Poltavka,RU,2022-01-29 12:24:04,50.4772,46.4814,32.79,99,100,15.32
480,Peshkopi,AL,2022-01-29 12:24:05,41.685,20.4289,46.45,66,25,5.79
481,Mount Pleasant,US,2022-01-29 12:24:05,32.7941,-79.8626,35.58,89,100,3.0
482,Buala,SB,2022-01-29 12:24:05,-8.145,159.5921,80.49,82,100,5.23
483,Shingu,JP,2022-01-29 12:24:06,33.7333,135.9833,39.6,73,53,7.27
484,Fengzhen,CN,2022-01-29 12:24:06,40.4394,113.1536,20.48,50,0,3.31
485,Buraydah,SA,2022-01-29 12:24:06,26.326,43.975,64.85,20,39,7.45
486,Plettenberg Bay,ZA,2022-01-29 12:24:07,-34.0527,23.3716,72.0,62,0,11.52
487,Camopi,GF,2022-01-29 12:24:07,3.1655,-52.3158,74.1,94,73,2.48
488,Carahue,CL,2022-01-29 12:24:08,-38.7,-73.1667,61.07,72,5,1.61
489,Masallatah,LY,2022-01-29 12:24:08,32.6167,14.0,55.99,68,18,27.74
490,Acari,PE,2022-01-29 12:24:09,-15.4311,-74.6158,69.48,80,87,2.24
491,Kutum,SD,2022-01-29 12:24:09,14.2,24.6667,71.46,10,11,11.21
492,Pochutla,MX,2022-01-29 12:24:09,15.7432,-96.4661,69.82,71,4,4.32
493,Sitrah,BH,2022-01-29 12:24:10,26.1547,50.6206,64.62,57,40,10.0
494,Ahipara,NZ,2022-01-29 12:24:10,-35.1667,173.1667,60.31,87,92,6.26
495,Marsh Harbour,BS,2022-01-29 12:24:11,26.5412,-77.0636,67.08,61,100,34.05
496,Sambava,MG,2022-01-29 12:24:11,-14.2667,50.1667,83.16,66,98,12.15
497,Verkhnebakanskiy,RU,2022-01-29 12:24:12,44.8492,37.6572,38.23,82,95,11.48
498,Newport,GB,2022-01-29 12:22:46,51.5877,-2.9984,57.16,91,95,5.99
499,Varkaus,FI,2022-01-29 12:24:12,62.3153,27.873,23.31,75,100,11.88
500,Havre-Saint-Pierre,CA,2022-01-29 12:25:13,50.2334,-63.5986,-5.8,70,0,9.22
501,Rodeo,US,2022-01-29 12:25:13,38.033,-122.2669,55.44,74,0,1.01
502,Saint-Joseph,RE,2022-01-29 12:25:13,-21.3667,55.6167,84.58,84,36,9.89
503,Mkushi,ZM,2022-01-29 12:25:14,-13.6202,29.3939,76.57,68,100,6.31
504,Anlu,CN,2022-01-29 12:25:14,31.1661,112.5831,39.79,74,100,3.51
505,Sao Miguel Do Araguaia,BR,2022-01-29 12:25:15,-13.275,-50.1628,75.09,88,73,7.29
506,Petatlan,MX,2022-01-29 12:25:15,17.5167,-101.2667,71.42,80,9,3.51
507,Beitbridge,ZW,2022-01-29 12:25:15,-22.2167,30.0,84.81,53,73,18.34
508,Noumea,NC,2022-01-29 12:25:16,-22.2763,166.4572,80.01,99,100,6.67
509,Ancona,IT,2022-01-29 12:25:16,43.55,13.1667,54.39,43,0,4.0
510,Fairbanks,US,2022-01-29 12:25:08,64.8378,-147.7164,-8.99,70,0,0.0
511,Huichapan,MX,2022-01-29 12:25:17,20.3833,-99.65,42.58,85,86,6.51
512,Anadyr,RU,2022-01-29 12:25:17,64.75,177.4833,-3.5,76,100,0.0
513,Sibolga,ID,2022-01-29 12:25:18,1.7427,98.7792,77.86,88,80,1.14
514,Neiafu,TO,2022-01-29 12:25:18,-18.65,-173.9833,82.89,74,61,14.63
515,Porto Novo,BJ,2022-01-29 12:25:18,6.4965,2.6036,89.42,19,10,5.39
516,Swellendam,ZA,2022-01-29 12:25:19,-34.0226,20.4417,77.38,19,0,9.84
517,Wagar,SD,2022-01-29 12:25:19,16.1525,36.2032,84.24,28,86,11.74
518,Zatoka,UA,2022-01-29 12:25:20,46.0725,30.4654,37.94,64,83,21.0
519,Raychikhinsk,RU,2022-01-29 12:25:20,49.7838,129.4121,-20.07,100,83,4.94
520,Aliwal North,ZA,2022-01-29 12:25:20,-30.6937,26.7114,85.28,29,0,8.14
521,Hays,US,2022-01-29 12:25:21,30.0502,-98.0336,40.8,61,0,6.06
522,Sena Madureira,BR,2022-01-29 12:25:21,-9.0656,-68.6569,73.11,99,100,0.69
523,Chara,RU,2022-01-29 12:25:22,56.9064,118.2631,-15.56,84,16,1.21
524,Laon,FR,2022-01-29 12:25:22,49.5667,3.6667,48.45,91,84,13.15
525,Payson,US,2022-01-29 12:25:22,40.0444,-111.7321,31.03,68,0,3.44
526,Ulverstone,AU,2022-01-29 12:25:23,-41.15,146.1667,66.22,91,76,2.46
527,Grao Mogol,BR,2022-01-29 12:25:23,-16.5594,-42.8897,74.86,70,64,4.54
528,Nelson Bay,AU,2022-01-29 12:25:23,-32.7167,152.15,75.09,84,65,1.99
529,Miles City,US,2022-01-29 12:25:24,46.4083,-105.8406,34.52,68,0,9.22
530,Chalmette,US,2022-01-29 12:25:24,29.9427,-89.9634,39.2,49,0,1.01
531,Gusau,NG,2022-01-29 12:25:25,12.1628,6.6614,83.28,9,7,20.89
532,Melenki,RU,2022-01-29 12:25:25,55.3343,41.6295,24.87,94,100,5.82
533,Oranjemund,NA,2022-01-29 12:25:25,-28.55,16.4333,71.49,69,7,14.54
534,Haines Junction,CA,2022-01-29 12:25:26,60.7522,-137.5108,13.95,67,100,9.22
535,Vila Franca Do Campo,PT,2022-01-29 12:25:26,37.7167,-25.4333,63.01,67,51,12.19
536,Grimstad,NO,2022-01-29 12:22:24,58.3405,8.5934,48.11,84,98,31.03
537,Arkhara,RU,2022-01-29 12:25:27,49.4212,130.0842,-19.89,100,86,3.22
538,Havoysund,NO,2022-01-29 12:25:27,70.9963,24.6622,16.68,82,61,10.87
539,Priargunsk,RU,2022-01-29 12:25:28,50.3691,119.1012,-17.86,99,6,0.72
540,Cairns,AU,2022-01-29 12:25:28,-16.9167,145.7667,79.07,90,75,6.91
541,Bulawayo,ZW,2022-01-29 12:25:29,-20.15,28.5833,69.31,83,97,9.22
542,Chicama,PE,2022-01-29 12:25:29,-7.8447,-79.1469,64.94,83,100,3.15
543,Innisfail,AU,2022-01-29 12:25:29,-17.5333,146.0333,76.24,91,94,4.94
544,Maceio,BR,2022-01-29 12:25:30,-9.6658,-35.7353,81.84,69,75,4.61
545,Sobolevo,RU,2022-01-29 12:25:31,54.4299,31.8996,25.05,86,99,13.42
546,Panguipulli,CL,2022-01-29 12:26:31,-39.6333,-72.3333,61.75,64,2,1.36
547,Praya,CV,2022-01-29 12:26:32,14.9215,-23.5087,73.94,56,75,14.97
548,Gornyy,RU,2022-01-29 12:26:32,55.1153,83.9059,-0.67,99,65,4.41
549,Aasiaat,GL,2022-01-29 12:26:33,68.7098,-52.8699,5.77,89,100,8.52
550,Nicoya,CR,2022-01-29 12:26:33,10.1483,-85.452,62.15,91,0,2.37
551,Hovd,MN,2022-01-29 12:26:34,48.0056,91.6419,-10.34,84,1,3.44
